Filename,Title,Max_Similarity,Trigger_Keyword,Full_Text,Truth
news_room/date=20250710/hour=03/Ief16caa05d3a11f0abb7be4c45dde9a2-1.xml,Encryption And Interrogative Equipment Supply Iff,0.5361,encryption,Tenders are invited for Encryption and interrogative equipment supply iff Â© 2022 Al Bawaba (Albawaba.com) Provided by SyndiGate Media Inc. (Syndigate.info,Nonespionage
news_room/date=20250710/hour=04/I25ff08105d4611f0907396ead69ab4c5-1.xml,ParaZero Reports Recurring Bulk Order of SafeAir Systems,0.5075,surveillance drone,"ParaZero Technologies, an aerospace company focused on safety systems for commercial unmanned aerial systems and counter UAS systems reported that it has received a follow-on order for its SafeAir drone safety systems from a leading Australian drone technology distributor. The company said the new order specifically includes SafeAir systems for widely deployed DJI platforms across various commercial, law enforcement, search and rescue and other governmental sectors. According to a release, the order follows the distributor's initial procurement in late 2024, which marked ParaZero's growing presence in the Australian market. The distributor continues to expand its offering of CASA-recognized SafeAir systems to meet increasing demand driven by evolving drone regulations and the need for safety-assured operations. ParaZero's SafeAir system is designed to autonomously detect flight anomalies and deploy a parachute in the event of failure, significantly reducing the risk of injury or damage. Operational safety credit granted by Civil Aviation Safety Authority (CASA) to operators specifically using the SafeAir System have made it a key enabler for commercial drone flights over or near people and populated areas across Australia. ""This follow-on order highlights the continued trust our partners place in ParaZero's safety technologies,"" said Boaz Shetzer, CEO of ParaZero. ""The adoption of SafeAir for DJI's drones reflects the industry's growing focus on regulatory compliance and operational safety, especially for widely-used drone platforms."" ParaZero is an aerospace company focused on safety systems for commercial unmanned aerialsystems and counter UAS systems. More information and complete details: https://parazero.com ((Comments on this story may be sent to newsdesk@closeupmedia.com))",Nonespionage
news_room/date=20250710/hour=05/Ia244d730589411f080adceaeed7a7778-7.xml,"Hyperlinks, hackers and AI: Dayton CISOs, Secret Service sound alarm on evolving cyber threats",0.5079,cyber espionage,"As cyberattacks grow more sophisticated and adversaries get better at using socially engineered manipulation tactics for network access, businesses across the U.S. are finding themselves in hackers' line of sight â€“ including in Dayton. An agent with the Secret Service, alongside local chief information security officers, broke down fraud detection and prevention methods amid the ever-changing landscape of digital security. From the true intentions behind hyperlinks to the rise of malicious AI, here's what businesses need to know to fight fraud in the era of AI-driven attacks and scams. Even a simple misclick can lead to infiltration. Hackers are becoming more sophisticated, using advanced and evolving tactics to take advantage of flawed systems, company hierarchies and human behavior â€“ or error. The agent said that 80% of cybersecurity breaches come from human error, such as clicking on malicious hyperlinks or using simple passwords. Exploiting human vulnerabilities gets hackers access, or perpetuates ransomware attacks and Business Email Compromises (BECs). Hackers can execute a range of operations that halt business activity through ransomware and other compromises. Some examples include overloading digital applications; duping websites, phone numbers and email addresses; removing users' network access; locking and/or stealing data; silently reviewing conversations; and accessing financial information and other sensitive data. While companies across all industries and of every size are potential targets, some departments and roles within specific types of organizations face a higher susceptibility to these attempts. Companies such as health systems, financial institutions, data vendors and event venues hold valuable information or play a key role in major processes and plans. ""I can tell you right now of a Fortune 500 company in the area that gets hit millions of times a day with breach attempts from [Russia and China],"" the Secret Service agent said. Lance Murray, CISO of Cincinnati-based First Financial Bancorp, explained that C-suite members and executive admins who handle communications for their superiors are also vulnerable. Authorized access to high-level login credentials, such as emails, could lead to the unknowing transmission of critical data associated with that high-privileged user. Bad actors also frequently target financial departments, especially accounts payable and receivable. IT and cybersecurity teams can also find themselves at risk, given their high amount of overarching access across company networks. ""They're being targeted differently, potentially, than others within an organization,"" Carly Devlin, shareholder and CISO of business advising firm Clark Schaefer Hackett, said. Employees without high-level access can still be beneficial to hackers because they are often the weakest link in a company's security. A single set of credentials, even for a non-privileged user, can provide an initial gateway into the network. From there, hackers can use various techniques to escalate privileges, move laterally and eventually reach sensitive data or systems. The agent said they know of one company where employees are being offered incentives â€“ in this particular case, a nearly $50,000 reward â€“ to provide a username and password to attackers. Even a single past password can provide enough information for someone to gain unauthorized access. Threat actors frequently launch attacks during holidays or periods when cybersecurity vigilance may be reduced. The agent identified a pattern with recent local incidents and warned of upcoming opportunities for attack: The hackers know who to target and how, but the plans can often be refined, especially when run past an all-knowing generative digital expert. While it was once easy enough to identify phishing and scam emails by poor grammar and syntax, and cyberattacks were harder to conduct on a large scale, AI has changed the world of cybersecurity threats drastically. Easily accessible generative AI software allows hackers to refine scripts and create legitimate-sounding emails. With just a few prompt specifications, a malicious actor could generate a realistic email from any company employee or department. To take it one step further, these AI platforms can take just a short snippet of someone's voice or photo and generate a convincing recording and/or video. A realistic-sounding phone call from leadership could accidentally lead to security breaches, whether it's providing login information or sending sensitive information or money to a disguised hacker. Speaking of logins, AI can help the hackers determine credentials without ever needing to talk with an employee. Lists of simple and common passwords are easy to generate, and these can be refined further by providing easily accessible information about a user. ""If you give it a little bit of information about the person you're targeting,"" the agent said, ""it can get specific, especially if you know where they live; how many kids they have; what their kids' names are; what their wife's name is; what their husband's name is; when they were married; maybe a date of birth out there floating on social media. You go to Facebook, you look for a birthday. How hard is that?"" It can even write malicious code, and now criminal organizations are utilizing the service to build and sell malware/ransomware kits, making it easier for others to carry out attacks. With so many immediate refinements available for hackers to perfect tactics, generate misleading communications and even create digital warfare, constant and agile defense strategies are essential to combat attacks. Although cybercriminals and their techniques are rapidly improving, so are businesses' prevention processes and detection methods. In terms of company-wide training and awareness, Devlin says frequent, role-specific training will help address issues regarding at-risk employees. Additionally, regular phishing exercises can help identify those susceptible to clicking suspicious links, and mandatory follow-up training is necessary. Security hygiene is also essential. Requiring strong passwords, up-to-date patching and multi-factor authentication will eliminate potential access opportunities. ""I know it's kind of annoying when every week it seems like Microsoft's coming out with another update and updating your device, and it's easy to say ignore that,"" Murray said. ""Don't ignore that."" Verification can also be taken offline. Implementing a dual control or other multi-stage approval procedure for sensitive transactions, establishing a codeword system for employee or C-suite communication verification and checking contact information with business cards can add another layer of security against digital attacks. There are also options for cyber insurance designed to protect businesses from damages stemming from cyberattacks. Policies can cover data recovery costs, legal fees and business interruption expenses, and insurance companies can provide a list of approved, vetted vendors trusted to handle customer data. It's the consistent monitoring of the dark web and network activity for anomalous behavior that will provide one of the first indications that a company may be under attack. ""Probably the first thing that's going to happen during an attack is an alert of anomalous behavior,"" the agent said. ""Your network engineer, CIO, someone's probably going to get an alert on their phone. It may not be labeled as 'bad', but it may be labeled as anomalous or suspicious. That is your moment right there. Do not negate or ignore that anomalous behavior alert."" Proactive prevention and response planning is crucial for safeguarding your business against potential crises. Devlin suggests a developed and tested incident response plan, identifying potentially lacking areas and addressing them as needed through training or procedure development. The agent also heavily encourages having viable backups in case of a breach, stating he has frequently ""shown up at a C-suite table with multiple [peoples'] hair on fire, and then ultimately someone leaves with a briefcase to go to a bank to convert all their funds into cryptocurrency."" Additionally, organizations should develop AI strategies outlining how AI will be integrated into operations, define approved employee usages and detail plans for data security and management. First Financial is even turning to AI to combat the AI attacks.Â Murray said the company is using fraud, detection and management tools, such as a technology in the bank's call center that detects deep fake audio, to identify scams from the start. ""If someone is trying to pose as someone else with a deep fake audio, it will detect that with a level of precision and stop it up front,"" he explained. ""In essence, when you enroll our customers, we're going to have to voice-print them, and then it'll take control, but it's got a level of effectiveness that we're anxious to put in play."" The age of AI-bolstered cyberattacks is here, and it's evolving fast. For businesses, keeping up means more than just stronger firewalls and changing passwords every six months. Instead, it requires constant communication of expectations and technology policies, better verification systems and an ongoing defense against threats, targeting suspicious activity as soon as it comes online. Understanding the tactics of cybercriminals, while strengthening company policies, employee awareness and detection tools, is now essential to staying secure in the increasingly high-stakes digital landscape. Did you find this article useful? Why not",Nonespionage
news_room/date=20250710/hour=05/Iaa1e2cc05d4b11f08e068d96b7cb0943-1.xml,"TxDOT data breach reveals personal info of nearly 300,000 Texans",0.5548,data breach,"The Texas Department of Transportation has confirmed a major data breach that compromised nearly 300,000 records of crash reports. The breach occurred on May 12, when a hacker gained access to a personal TxDOT account. The compromised data includes sensitive personal information such as names, addresses, driver's license numbers and insurance details - data that could potentially be used for identity theft or fraud. Officials said the breach affected records within TxDOT's Crash Records Information System (CRIS), potentially impacting hundreds of thousands of Texans who filed accident reports with the agency. ""Personal information included in crash records may contain: first and last name, mailing and/or physical address, driver license number, license plate number, car insurance policy number and other information,"" the agency said in a statement. Although ""notification, in this case, is not required by law,"" TxDOT is taking proactive steps to inform the public. The agency has begun notifying affected individuals via direct mail and has set up a dedicated hotline for those impacted by the breach. Did you find this article useful? Why not",Nonespionage
news_room/date=20250710/hour=05/Ida0184105caf11f08c0de4f7f31a7af0-31.xml,Swiss mull cancelling $380m Elbit drone deal - report,0.5465,surveillance drone,"""The technical problems with the surveillance drones are apparently so serious that they must be accompanied by a helicopter or another aircraft to avoid collisions,"" Swiss newspaper NZZ reports. Switzerland is considering cancelling a $380 million drone deal, Swiss newspaper NZZ reports. The newspaper said, ""The new surveillance drone promises more than it can deliver. The Swiss Ministry of Defense is considering canceling the deal."" NZZ added, ""The technical problems with the surveillance drones are apparently so serious that they must be accompanied by a helicopter or another aircraft to avoid collisions."" The problem with the surveillance drones is related to a system called Detect and Avoid, which, according to the Finance Committee of the Federal Assembly (Switzerlandâ€™s legislative body), ""Carries significant risks in terms of technical feasibility, licensing and costs."" Switzerland was told that the six surveillance and reconnaissance unmanned aerial vehicles (UAVs) ordered, ""Would be able to meet the requirements defined by the Israeli manufacturer at the earliest only from 2029. Among other things, the Swiss demanded that the drones be able to land independently even without GPS."" Now, Switzerland's Ministry of Defense is considering canceling the deal. ""Defense Minister Martin Pfister plans to decide by the end of the summer whether to continue the project, scale it down or cancel it,"" the newspaper reported. ""For a long time, canceling the project was considered unacceptable,"" but now ""patience and trust seem to have been lost."" Cancelling the deal will cost the Swiss dearly because the 300 million francs invested in the project ""will go down the drain."" ""In addition, the Ministry of Defense does not rule out a counter suit from Elbit.""",Nonespionage
news_room/date=20250710/hour=05/If26d7c705d4a11f0abb7be4c45dde9a2-1.xml,What are AI agents and which jobs will they likely be coming for first?; Explainer Labour Silicon Valley leaders warn of shakeup,0.5523,agent,"For months, Silicon Valley has raved about the potential for AI agents to transform the way we work and live. While much of the public's attention has been glued to generative AI programs such as ChatGPT, major AI companies are locked in a tight race to refine large language models to the point that they have the capability to execute tasks on their own. In a January 2025 blog entry, OpenAI chief executive Sam Altman predicted that this will be the year when ""the first AI agents 'join the wor -k force' and materially change the output of companies."" But what exactly is an AI agent and how likely is it that they will not just assist but replace human workers? The Financial Post's Yvonne Lau explains. WHAT IS AN AI AGENT? An AI agent is an application of a subcategory of artificial intelligence technology known as ""agentic AI,"" which refers to AI systems that are autonomous. Like other AI systems, agentic AI collects and processes data to perform a function. Current generative AI programsthe likes of ChatGPT and Midjourney - create new content ranging from text to images and strings of software code using predictive modelling. Agentic AI's key difference lies in its agency (hence its name): it can manage complex tasks and make decisions on its own, based on pre-set user goals. These are tasks that involve the ability to reason, solve problems and be adaptable in response to changing situations. Gary Filan, a partner and head of AI at KPMG Can- ada, said the definition of AI Agent is rapidly evolving, but that a common way to think of it is as a ""virtual assistant or co-worker."" WHAT CAN AN AI AGENT DO? AI agents can be deployed across a wide spectrum of industries and job functions. Some early successes have come in the fields of customer service, human resources, market analysis, and fraud detection and prevention, to name a few. ""Financial services firms are the leading group in that list,"" Filan said. These businesses have used AI agents, for example, to streamline insurance claims processing, generate risk assessments, to help answer customer queries, among more, according to KPMG Canada. For example, a run-of-themill AI assistant could help a bank send fraud alerts to its customers. But an AI agent could take it one step further: it can oversee real-time transactions, flag suspicious activity and work with the bank's fraud detection system to prevent malicious activity. Manufacturing firms have leveraged AI agents to monitor equipment performance, predict failures, and dispatch maintenance teams before downtime can occur, while retailers have used them to predict demand trends, adjust stock levels, and fine-tune pricing, said Shannon Katschilo, the Canada country manager for Snowflake Inc., an AI and data cloud platform. Rote job functions, like those in the areas of customer support, analytics, engineering and field operations, are likely to be among the most affected, Katschilo said. But both Katschilo and Filan argue that AI agents won't necessarily replace jobs or workers. ""It's the nature of the work (that) will change,"" Filan said. ""Workers may switch from a rote processing type of role to one that involves more judgment, monitoring, and managementand ability to work with these AI systems."" ARE COMPANIES AND PEOPLE ACTUALLY BUYING IN? Most Canadian organizations have now heard of agentic AI: almost three-quarters said they were ""very familiar"" with the concept, according to an April 2025 KPMG Canada survey of 252 business leaders. Still, uptake remains limited in Canada even while the majority of participants - 88 per cent - said that adopting agentic AI will help their organization become more competitive. Only 27 per cent of respondents in the same survey said that their organizations have adopted or deployed agentic AI and have active use cases in their organization, while 57 per cent plan to invest in, or adopt, agentic AI in the next six months. A second quarter 2025 Statistics Canada report on AI use by businesses in Canada found that only 12 per cent of them reported using AI to produce goods or deliver services, though that figure increased from six per cent during the same time last year. ""Canadian firms are on the laggard side with regards to adoption of agentic frameworks. The primary reason is Canadian corporations' aversion to risk,"" Filan said. But Canada is now experiencing a shift with the Carney government's focus on so-called ""light and tight"" AI and technology regulation, he said. WHAT ARE THE RISKS AND CHALLENGES INVOLVED WITH AGENTIC AI? At their core, AI agents are built on large language models (LLMs) that sometimes ""hallucinate"" - meaning that they can generate outputs that range from nonsensical to simply false. The autonomy of AI agents, alongside the growing sophistication of the technology, magnifies its risk factors. Agentic AI systems that operate independent of human oversight could carry out unintended and potentially harmful actions, from leaking confidential data, to impersonating people or manipulating files. The risk also depends on how, and where, it is applied. Agentic AI applications for ""healthcare or human resources - to d -e cide who gets a raise or who gets laid off, for example - are much more critical than agentic AI for a food delivery app,"" said MÃ©lissa M'Raidi-Kechichian, research and advocacy fellow at the Center for AI and Digital Policy, a Washington-based non-profit focused on AI best practices. ""What remains across contexts though, is the accountability component: without human oversight, who will be held accountable when an AI system inevitably fails, does harm, or does not perform the way it was intended to?"" Some in the industry are already working toward establishing guardrails to advance the development of safe and ethical AI. Canadian-French computer scientist Yoshua Bengio, considered one of the ""godfathers of AI,"" recently launched a Montreal-based non-profit called LawZero focused on AI systems that will filter out certain traits like dishonesty. He aims to create a tool to de-risk AI agents and keep them in line. ""I'm deeply concerned by the behaviours that unrestrained agentic AI systems are already beginning to exhibit - especially te -n dencies toward self-preservation and deception,"" Bengio wrote in a June 2025 blog post. WHAT IS THE TIMELINE FOR ROLLING OUT AGENTIC AI? Agentic AI technology is nascent, but developing rapidly, Filan said. ""I'm not even thinking about what it would look like 10 years from now. Most of the conversations occurring now are between a two-to-fiveyear period,"" he said. A growing number of startups are now developing AI agents customized for different professional and personal needs. Partners at Silicon Valley's fabled startup accelerator Y Combinator LLC, recently said that they have been bombarded with a wide range of AI agent proposals in fields ranging from marketing to recruitment and debt collection. Silicon Valley leaders have warned that job displacement is coming rapidly. Anthropic PBC chief executive Dario Amodei told Axios in May 2025 that he thought AI could eliminate half of entry-level white-collar jobs and push unemployment to 10 to 20 per cent in the next one to five years. Others say agentic AI technology has a ways to go. A May 2025 Carnegie Mellon paper showed that Google LLC's Gemini 2.5 Pro, the top-performing AI agent, was unsuccessful 70 per cent of the time in completing real-world office tasks. Other rival agents created by tech giants like OpenAI and Meta had failure rates of over 90 per cent. ""Right now, we're seeing early glimpses: AI agents can already analyze data, predict trends, and automate workflows to some extent. But building AI agents that can autonomously handle complex decision-making will take more than just better algorithms. We'll need big leaps in contextual reasoning and testing for edge cases,"" according to a March 2025 International Business Machines Corp. report titled AI Agents in 2025: Expectations vs. Reality. Financial Post",Nonespionage
news_room/date=20250710/hour=06/I613952d05d5711f0907396ead69ab4c5-1.xml,Cloud security gaps threaten regional businesses,0.5133,data breach,"Businesses across Southeast Asia are facing a silent crisis of cloud vulnerabilities, according to the 2025 Cloud Security Risk Report by Tenable, a Nasdaq-listed cybersecurity exposure management company. The report uncovers alarming security gaps in cloud environments, from misconfigured storage exposing sensitive data to embedded secrets in workloads, that could lead to data breaches, financial losses and regulatory repercussions, the company says. The findings are particularly relevant for organisations operating in regulated sectors or managing cross-border data flows. In Singapore, where data protection and cybersecurity are tightly governed under frameworks such as the Cybersecurity Act, Personal Data Protection Act (PDPA) and Monetary Authority of Singapore (MAS) technology risk management guidelines, poor visibility into cloud assets and misconfigurations can have serious compliance repercussions. Similarly, Indonesia's Personal Data Protection Law, the PDPA in Thailand and Malaysia, and the Philippines' Data Privacy Act all impose stringent requirements on data protection, cross-border transfers and cloud security. ""Together, these regulations highlight the urgent need for organisations across Southeast Asia to prioritise strong cloud governance and security to meet evolving compliance and cybersecurity demands,"" said the report. The research reveals a significant and widespread risk, finding that 9% of all analysed cloud storage resources contain restricted or confidential information. In environments housing vast volumes of data, this seemingly small percentage translates to millions of sensitive records potentially exposed. Even more alarming, nearly one in 10 publicly accessible storage locations holds sensitive data, driven by common misconfigurations, weak access controls and limited visibility. This can expose organisations across industries to serious security and compliance threats in line with local or regional data residency expectations. The risks do not end there. Tenable's findings show that 54% of organisations with AWS ECS (Amazon Web Services Electronic Clearing Services) task definitions have a secret embedded within them, exposing businesses to the threat of full cloud environment takeovers or exploitation activities like unauthorised crypto mining. Even within AWS EC2 instances, 3.5% contain credentials embedded in user data, giving attackers a clear pathway to escalate privileges and compromise environments. ""Secrets are the keys to the kingdom, yet many organisations are unknowingly leaving them unguarded across their cloud infrastructures,"" said Ari Eitan, director of cloud security research at Tenable. ""In today's threat landscape, complacency is costly. Organisations must treat secrets with the highest level of security hygiene to prevent attackers from gaining footholds that can spiral into full-blown breaches."" With Singapore continuing to scale up cloud adoption, supported by national initiatives like the Infocomm Media Development Authority's Cloud Outage Incident Response framework and regional efforts to enable secure digital economies, the report highlights the urgent need for a proactive, risk-driven security strategy. ""The cloud offers incredible agility, but without strong controls and continuous monitoring, it also opens the door to significant exposures,"" Mr Eitan said. ""Understanding where your sensitive data and credentials are and who can access them must now be a board-level priority.""",Nonespionage
news_room/date=20250710/hour=06/I856881605d5411f0bb098e9d3201db48-1.xml,REG - iShares $ TB 0-1 UA - Net Asset Value(s),0.5047,BND,"RNS Number : 4784QiShares PLC $ TR BND 0-1YR U-A10 July 2025 This information is provided by RNS, the news service of the London Stock Exchange. RNS is approved by the Financial Conduct Authority to act as a Primary Information Provider in the United Kingdom. Terms and conditions relating to the use and distribution of this information may apply. For further information, please contact NAVDZGMNGGNGKZG",Nonespionage
news_room/date=20250710/hour=06/I85794a405d5411f0bb098e9d3201db48-1.xml,REG - IShares GHY CB Â£ - Net Asset Value(s),0.515,BND,"RNS Number : 4786QiShares PLC Ghy Corp Bnd GBP H D Â£10 July 2025 This information is provided by RNS, the news service of the London Stock Exchange. RNS is approved by the Financial Conduct Authority to act as a Primary Information Provider in the United Kingdom. Terms and conditions relating to the use and distribution of this information may apply. For further information, please contact NAVFIFSIDDIILIE",Nonespionage
news_room/date=20250710/hour=06/I8579e6805d5411f0ac3ad2464f9316f2-1.xml,REG - iShares $ TB 0-1 UD - Net Asset Value(s),0.5294,BND,"RNS Number : 4785QiShares PLC $ TR BND 0-1YR U-D10 July 2025 This information is provided by RNS, the news service of the London Stock Exchange. RNS is approved by the Financial Conduct Authority to act as a Primary Information Provider in the United Kingdom. Terms and conditions relating to the use and distribution of this information may apply. For further information, please contact NAVDZGMNGGNGKZG",Nonespionage
news_room/date=20250710/hour=06/I85dc9ff05d5411f08e068d96b7cb0943-2.xml,REG - iShares Gbl Hgh YldÂ£ - Net Asset Value(s),0.5151,BND,"RNS Number : 4800QiShares PLC Global High Yield Bnd Â£10 July 2025 This information is provided by RNS, the news service of the London Stock Exchange. RNS is approved by the Financial Conduct Authority to act as a Primary Information Provider in the United Kingdom. Terms and conditions relating to the use and distribution of this information may apply. For further information, please contact NAVGPUMCMUPAUUU",Nonespionage
news_room/date=20250710/hour=06/Id779cc005be411f08c0de4f7f31a7af0-63.xml,"Cyber attack on M&S involved 'sophisticated impersonation', chairman says",0.5431,data breach,"Speaking publicly for the first time since the attack, Archie Norman declined to answer whether the business had paid a ransom. ""It's a business decision, it's a principal decision,"" he told members of the Business and Trade Committee (BTC). ""The question you have to ask is - and I think all businesses should ask - is, when they look at the demand, what are they getting for it? ""Because once your systems are compromised and you're going to have to rebuild anyway, maybe they've got exfiltrated data that you don't want to publish. Maybe there's something there, but in our case, substantially the damage had been done."" When asked again later, Mr Norman said: ""We're not discussing any of the details of our interaction with the threat actor, including this subject, but that subject is fully shared with the NCA [National Crime Agency]."" He added: ""We don't think it's in the public interest to go into that subject on it, because it is a matter of law enforcement."" The initial entry into M&S's systems took place on 17 April through ""sophisticated impersonation"" that involved a third party, Mr Norman said. It was two days later, on Easter Saturday, before the company became aware of the attack, and approximately a week after the intrusion before the retailer heard directly from the attacker. A day later, after learning of the attack, the authorities were notified, while customers were told on Tuesday 22 April, MPs heard. As well as British authorities, the FBI was contacted, which is ""more muscled up in this zone"" and was ""very supportive"", Mr Norman said. By the time the breach is clear, systems have already been compromised, the chairman said. The group behind the attack ""Anybody who's suffered an event like ours, it would be foolish to say there's not a thousand things you'd like to have done differently,"" he added. In a warning to other businesses, M&S's general counsel and company secretary Nick Folland said firms should be prepared to operate without IT systems. ""One of the things that we would say to others is make sure you can run your business on pen and paper,"" he said. M&S has trebled the number of people working on cybersecurity to 80 and doubled its expenditure, the MPs heard. ""We curiously doubled our insurance cover last year,"" Mr Norman added. ""Extensive"" insurance cover means M&S expects to make an ""unsurprisingly significant claim"" and receive ""substantial recovery"", though the process of finding out how much will take about 18 months, the chairman said. The",Nonespionage
news_room/date=20250710/hour=06/If6bdada05d5311f0abb7be4c45dde9a2-1.xml,Salesforce launches Agentforce 3,0.5384,agent,"Salesforce recently announced Agentforce 3, a major upgrade to its digital labour platform that gives companies the visibility and control to scale AI agents without compromise. It said as enterprise adoption accelerates, the real blocker has become clear: teams can't see what agents are doing - or evolve them fast enough. Agentforce 3 changes that. Built on learnings from thousands of Agentforce deployments since its initial launch in October 2024, Agentforce has helped customers deliver undeniable value. This includes reducing Engine's average customer case handle time by 15%, autonomously resolving 70% of 1-800Accountant's administrative chat engagements during critical tax weeks in 2025, and increasing Grupo Globo's subscriber retention by 22%. With a new Command Centre for complete observability, built-in support for Model Context Protocol (MCP) for plug-and-play interoperability, and over 100 new prebuilt industry actions to speed time to value, Agentforce 3 helps companies scale what works, fix what doesn't, and unlock the full potential of agentic AI - with clarity, control, and speed. 'With Agentforce, we've unified agents, data, apps, and metadata to create a digital labour platform, helping thousands of companies realise the promise of agentic AI today,' said Salesforce AI Executive Vice President and General Manager Adam Evans. 'Over the past several months, we've listened deeply to our customers and continued our rapid pace of technology innovation. The result is Agentforce 3, a major leap forward for our platform that brings greater intelligence, higher performance, and more trust and accountability to every Agentforce deployment. Agentforce 3 will redefine how humans and AI agents work together - driving breakthrough levels of productivity, efficiency, and business transformation.' Agentforce 3 also introduces a new Command Centre for full agent observability and real-time optimisation. With native support for MCP and 30+ integrations via the expanded AgentExchange, companies gain seamless access to tools like AWS, Google Cloud, and PayPal. Backed by the enhanced Atlas architecture, Agentforce 3 delivers faster performance, trusted Large Language Models (LLMs) like Anthropic Claude, and enterprise-grade control - helping organisations scale agentic AI with confidence.",Nonespionage
news_room/date=20250710/hour=07/I306284f05d5d11f08e068d96b7cb0943-1.xml,Police probing store robbery seek four women,0.5377,stolen documents,"POLICE have released these images of four women they are seeking after a robbery at a store in Tipton. A West Midlands Polices spokesman said: ""Items with a significant value were stolen from a store on Wednesbury Oak Road at around 2.45pm on June 7.",Nonespionage
news_room/date=20250710/hour=07/I578b32825d5c11f08e068d96b7cb0943-1.xml,One dead in Bannu drone attack as militants target police station,0.6196,surveillance drone,"A drone attack in Khyber Pakhtunkhwa's Bannu district claimed the life of a woman and left three others injured, police confirmed on Wednesday. Officials said two quadcopter drones were involved in the assault. One crashed into a residential area, killing a woman and injuring three others, while the second targeted the Miryan Police Station, damaging its solar panels but causing no casualties. The injured were shifted to District Headquarters (DHQ) Hospital Bannu for treatment. Police have launched a search operation in the affected areas to trace those behind the attack. Authorities noted this marks the fourth drone strike in Bannu in recent months, reflecting an alarming rise in the use of quadcopters by militant groups for targeted assaults. Previous incidents have also caused injuries and property damage, highlighting a shift in terrorist tactics. In response to the growing threat, the Khyber Pakhtunkhwa Police recently acquired a modern anti-drone system capable of detecting and neutralising hostile drones from long distances. The system will be deployed to protect key government sites, public figures, and major events across the province.",Nonespionage
news_room/date=20250710/hour=07/I6cd961a05d5e11f0abb7be4c45dde9a2-1.xml,Erie Insurance reports no legally protected data was breached,0.6387,data breach,"July 10, 2025 One month to the day after Erie Insurance sustained what the company described as a cybersecurity incident, the company has ""resumed full business operations,"" according to a statement on July 7. According to that statement, ""Key services and systems have been safely and securely restored and our local agents, claims teams and customer care teams have returned to regular ways of serving customers."" Perhaps most importantly, according to the company, there is no evidence that customer data was compromised. ""After a thorough forensics investigation conducted by independent cybersecurity specialists, there is no evidence that any sensitive personal information, financial records or legally protected data was breached by the threat actor during this incident,"" Erie Insurance said in a statement. That's good news for the company and its customers who hold more than 7 million active policies. The absence of a data breach could also affect the status of more than a dozen class-action lawsuits that have been filed against Erie Insurance over the last month. Most of those filings claim that the company was negligent in failing to protect personal information. Some of those lawsuits also claim that the company was the victim of a ransomware attack in which an attacker holds a victim's computers for ransom. The company has said for several weeks, however, that there was no evidence of ransomware or ongoing threat activity. According to an earlier statement from Matthew Cummings, a spokesman for Erie Insurance, the company initiated a ""proactive network and system outage to help contain the threat."" The company's return to normal was reflected July 7 in an update at the top of its website. In a space that has contained updates in recent weeks, the company is now reporting: ""We have resumed full business operations."" Erie Insurance, Erie County's largest employer and the only Fortune 500 company based in Erie, is not the only insurance company to wrestle with a network outage in recent weeks. Both Aflac and Philadelphia Insurance Companies have worked to rebound from network outages that took place in early June. The network outage at Erie Insurance happened as the company is marking its 100th anniversary this year. Contact Jim Martin at jmartin3@gannett.com.",Nonespionage
news_room/date=20250710/hour=07/I7b9608d05d5c11f0abb7be4c45dde9a2-1.xml,DEPT OF DEFENSE | NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA) invites tenders for EEO Investigative Services Support Value Increase,0.5252,national security,"DEPT OF DEFENSE | NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA), United States has invited tenders for EEO Investigative Services Support Value Increase. Tender Notice No: EEO_ECP Deadline: July 15, 2025 Copyright Â© 2011-2022 pivotalsources.com. All rights reserved. Provided by SyndiGate Media Inc. (Syndigate.info",Nonespionage
news_room/date=20250710/hour=07/Iac0afc105d6011f08e068d96b7cb0943-1.xml,STATE INSTITUTION DEPARTMENT OF EDUCATION OF THE ZHANARKINSKY DISTRICT OF THE DEPARTMENT OF EDUCATION OF THE REGION Ò°LYTAU invites tenders for Services of Video Surveillance with the Output and Duplication of the Signal in the Region of the Ò°lytau Tsou Gp,0.5359,surveillance,"STATE INSTITUTION DEPARTMENT OF EDUCATION OF THE ZHANARKINSKY DISTRICT OF THE DEPARTMENT OF EDUCATION OF THE REGION Ò°LYTAU invites tenders for Services of Video Surveillance with the Output and Duplication of the Signal in the Region of the Ò°lytau Tsou Gp STATE INSTITUTION DEPARTMENT OF EDUCATION OF THE ZHANARKINSKY DISTRICT OF THE DEPARTMENT OF EDUCATION OF THE REGION Ò°LYTAU, Kazakhstan has invited tenders for Services of Video Surveillance with the Output and Duplication of the Signal in the Region of the Ò°lytau Tsou Gp in the City of Satpaev and Tsou Op Zhanaarka, Amt: 10714285.72. Tender Notice No: 15058193-1 Deadline: July 18, 2025 Copyright Â© 2011-2022 pivotalsources.com. All rights reserved. Provided by SyndiGate Media Inc. (Syndigate.info",Nonespionage
